id,n_items,total_weight,n_even,n_odd,even_ratio,pattern_eoe,pattern_oeo,pattern_eee,pattern_ooo,opt_bins,waste_pct,solve_time_ms
3137,15,666,5,10,0.3333333333333333,1,1,0,1,7,4.857142857142857,0.015020370483398438
3138,14,601,11,3,0.7857142857142857,1,1,1,0,7,14.142857142857142,0.013828277587890625
3139,10,394,6,4,0.6,1,1,1,0,5,21.2,0.0069141387939453125
3140,15,635,8,7,0.5333333333333333,1,1,1,1,7,9.285714285714286,0.012874603271484375
3141,10,355,3,7,0.3,0,1,0,1,4,11.25,0.008821487426757812
3142,10,293,7,3,0.7,1,1,1,0,4,26.75,0.007152557373046875
3143,15,558,9,6,0.6,1,1,1,0,6,7.000000000000001,0.013113021850585938
3144,15,591,12,3,0.8,1,0,1,0,7,15.571428571428573,0.012159347534179688
3145,15,510,11,4,0.7333333333333333,1,0,1,0,6,15.0,0.011920928955078125
3146,10,352,6,4,0.6,1,1,1,0,4,12.0,0.0069141387939453125
3147,11,350,5,6,0.45454545454545453,0,0,1,1,4,12.5,0.008821487426757812
3148,11,333,6,5,0.5454545454545454,1,1,0,0,4,16.75,0.007867813110351562
3149,10,407,5,5,0.5,1,1,1,0,5,18.6,0.009059906005859375
3150,10,457,5,5,0.5,1,0,0,1,6,23.833333333333336,0.010967254638671875
3151,12,527,5,7,0.4166666666666667,0,0,1,1,6,12.166666666666668,0.012874603271484375
3152,11,525,6,5,0.5454545454545454,1,1,1,1,7,25.0,0.013828277587890625
3153,15,561,6,9,0.4,1,1,1,1,6,6.5,0.013828277587890625
3154,10,458,4,6,0.4,0,0,0,1,6,23.666666666666668,0.011920928955078125
3155,12,507,7,5,0.5833333333333334,1,1,1,1,6,15.5,0.014066696166992188
3156,10,423,5,5,0.5,1,1,1,1,5,15.4,0.008106231689453125
3157,15,571,6,9,0.4,1,1,0,1,6,4.833333333333333,0.013828277587890625
3158,13,546,5,8,0.38461538461538464,0,0,1,1,6,9.0,0.010967254638671875
3159,14,592,8,6,0.5714285714285714,1,1,1,0,8,26.0,0.021219253540039062
3160,11,455,8,3,0.7272727272727273,0,0,1,1,5,9.0,0.010013580322265625
3161,12,550,6,6,0.5,1,0,0,1,6,8.333333333333332,0.010967254638671875
3162,12,494,6,6,0.5,1,1,1,1,6,17.666666666666668,0.010013580322265625
3163,15,541,8,7,0.5333333333333333,1,1,1,0,6,9.833333333333332,0.014066696166992188
3164,12,412,6,6,0.5,1,1,1,1,5,17.599999999999998,0.010013580322265625
3165,13,454,7,6,0.5384615384615384,1,1,1,0,5,9.2,0.011205673217773438
3166,14,468,8,6,0.5714285714285714,1,1,1,0,5,6.4,0.011920928955078125
3167,11,484,3,8,0.2727272727272727,0,1,0,1,5,3.2,0.008821487426757812
3168,11,456,5,6,0.45454545454545453,0,0,1,1,5,8.799999999999999,0.010967254638671875
3169,11,331,4,7,0.36363636363636365,0,1,0,1,4,17.25,0.009059906005859375
3170,13,496,5,8,0.38461538461538464,1,1,0,1,6,17.333333333333336,0.013113021850585938
3171,12,481,5,7,0.4166666666666667,1,1,0,0,5,3.8,0.011205673217773438
3172,13,408,7,6,0.5384615384615384,1,0,1,1,5,18.4,0.010967254638671875
3173,11,462,5,6,0.45454545454545453,1,1,0,0,5,7.6,0.010967254638671875
3174,11,451,8,3,0.7272727272727273,1,0,1,0,5,9.8,0.010967254638671875
3175,10,395,3,7,0.3,0,1,0,1,5,21.0,0.007867813110351562
3176,15,503,10,5,0.6666666666666666,1,0,1,0,6,16.166666666666664,0.013113021850585938
3177,12,477,3,9,0.25,1,1,0,1,5,4.6,0.009775161743164062
3178,14,544,8,6,0.5714285714285714,1,1,1,0,6,9.333333333333334,0.012159347534179688
3179,12,391,7,5,0.5833333333333334,1,1,0,0,5,21.8,0.5428791046142578
3180,12,313,7,5,0.5833333333333334,1,0,0,1,4,21.75,0.007867813110351562
3181,15,445,4,11,0.26666666666666666,0,1,0,1,5,11.0,0.012636184692382812
3182,11,405,2,9,0.18181818181818182,0,1,0,1,5,19.0,0.007867813110351562
3183,13,540,5,8,0.38461538461538464,1,1,0,1,6,10.0,0.01621246337890625
3184,10,399,5,5,0.5,1,1,1,0,5,20.200000000000003,0.008344650268554688
3185,12,467,5,7,0.4166666666666667,1,1,0,0,5,6.6000000000000005,0.012874603271484375
3186,14,512,10,4,0.7142857142857143,1,1,1,0,6,14.666666666666666,0.012874603271484375
3187,15,651,10,5,0.6666666666666666,1,1,1,0,8,18.625,0.02002716064453125
3188,13,513,4,9,0.3076923076923077,0,1,0,1,6,14.499999999999998,0.011920928955078125
3189,13,466,9,4,0.6923076923076923,1,1,1,0,5,6.800000000000001,0.011205673217773438
3190,14,440,6,8,0.42857142857142855,1,1,0,0,5,12.0,0.015735626220703125
3191,13,579,8,5,0.6153846153846154,1,1,1,0,7,17.285714285714285,0.011920928955078125
3192,11,349,4,7,0.36363636363636365,1,1,0,0,4,12.75,0.007867813110351562
3193,11,463,8,3,0.7272727272727273,1,1,1,0,5,7.3999999999999995,0.010251998901367188
3194,12,409,7,5,0.5833333333333334,1,1,1,1,5,18.2,0.008821487426757812
3195,10,435,3,7,0.3,0,1,0,1,5,13.0,0.010251998901367188
3196,11,533,8,3,0.7272727272727273,1,0,1,0,6,11.166666666666666,0.010013580322265625
3197,10,393,7,3,0.7,1,0,1,0,5,21.4,0.008344650268554688
3198,13,501,8,5,0.6153846153846154,1,1,1,0,6,16.5,0.010967254638671875
3199,11,469,4,7,0.36363636363636365,1,1,0,1,5,6.2,0.009059906005859375
3200,14,485,9,5,0.6428571428571429,1,1,1,0,5,3.0,0.013828277587890625
3201,15,650,7,8,0.4666666666666667,1,0,0,1,7,7.142857142857142,0.015020370483398438
3202,11,440,5,6,0.45454545454545453,0,1,0,1,5,12.0,0.009298324584960938
3203,12,511,7,5,0.5833333333333334,1,1,1,1,6,14.833333333333334,0.010967254638671875
3204,14,544,6,8,0.42857142857142855,1,1,0,1,6,9.333333333333334,0.013113021850585938
3205,10,320,8,2,0.8,1,0,1,0,4,20.0,0.007152557373046875
3206,13,537,6,7,0.46153846153846156,1,1,1,1,6,10.5,0.010967254638671875
3207,11,514,7,4,0.6363636363636364,1,1,1,0,6,14.333333333333334,0.011920928955078125
3208,12,518,4,8,0.3333333333333333,1,1,0,1,6,13.666666666666666,0.011920928955078125
3209,11,438,5,6,0.45454545454545453,1,1,1,1,5,12.4,0.008821487426757812
3210,10,406,4,6,0.4,0,0,0,1,5,18.8,0.0073909759521484375
3211,15,733,12,3,0.8,0,0,1,0,9,18.555555555555557,0.017881393432617188
3212,11,377,2,9,0.18181818181818182,0,1,0,1,4,5.75,0.008344650268554688
3213,11,473,4,7,0.36363636363636365,0,0,1,1,5,5.4,0.008821487426757812
3214,11,472,5,6,0.45454545454545453,1,1,0,0,6,21.333333333333336,0.013113021850585938
3215,14,578,6,8,0.42857142857142855,1,1,0,0,6,3.6666666666666665,0.014781951904296875
3216,13,554,9,4,0.6923076923076923,1,1,1,0,6,7.666666666666666,0.012874603271484375
3217,10,399,7,3,0.7,1,1,1,0,5,20.200000000000003,0.012874603271484375
3218,10,468,6,4,0.6,1,0,0,0,5,6.4,0.008821487426757812
3219,13,575,6,7,0.46153846153846156,1,1,0,1,7,17.857142857142858,0.010967254638671875
3220,14,642,10,4,0.7142857142857143,1,0,1,0,7,8.285714285714285,0.012636184692382812
3221,15,608,9,6,0.6,1,1,0,0,7,13.142857142857142,0.013828277587890625
3222,14,519,5,9,0.35714285714285715,1,1,0,1,6,13.5,0.011920928955078125
3223,11,485,4,7,0.36363636363636365,1,1,0,0,6,19.166666666666668,0.007867813110351562
3224,10,410,6,4,0.6,1,1,1,0,5,18.0,0.011920928955078125
3225,13,598,5,8,0.38461538461538464,1,1,0,0,7,14.571428571428571,0.014781951904296875
3226,10,501,7,3,0.7,1,1,1,0,6,16.5,0.009298324584960938
3227,10,238,6,4,0.6,1,1,1,0,3,20.666666666666668,0.007867813110351562
3228,12,458,4,8,0.3333333333333333,1,1,0,1,5,8.4,0.009775161743164062
3229,15,469,8,7,0.5333333333333333,1,0,1,1,5,6.2,0.013113021850585938
3230,14,543,7,7,0.5,1,1,1,1,6,9.5,0.012874603271484375
3231,13,531,8,5,0.6153846153846154,0,1,1,0,6,11.5,0.0152587890625
3232,10,461,3,7,0.3,1,1,0,0,5,7.8,0.007867813110351562
3233,15,519,4,11,0.26666666666666666,0,1,0,1,6,13.5,0.015020370483398438
3234,14,587,9,5,0.6428571428571429,0,1,1,0,6,2.166666666666667,0.010967254638671875
3235,13,446,7,6,0.5384615384615384,1,1,1,0,5,10.8,0.010967254638671875
3236,12,443,7,5,0.5833333333333334,1,0,1,1,5,11.4,0.010013580322265625
3237,12,502,4,8,0.3333333333333333,1,1,0,1,6,16.333333333333332,0.010013580322265625
3238,12,466,6,6,0.5,1,1,1,0,5,6.800000000000001,0.010013580322265625
3239,14,585,5,9,0.35714285714285715,1,1,0,1,7,16.428571428571427,0.012159347534179688
3240,11,403,6,5,0.5454545454545454,1,1,0,0,5,19.400000000000002,0.013113021850585938
3241,11,511,4,7,0.36363636363636365,1,1,0,0,6,14.833333333333334,0.008106231689453125
3242,15,539,8,7,0.5333333333333333,0,1,1,1,6,10.166666666666666,0.015020370483398438
3243,12,485,7,5,0.5833333333333334,1,1,1,1,5,3.0,0.010967254638671875
3244,10,480,8,2,0.8,1,0,1,0,6,20.0,0.009775161743164062
3245,15,722,9,6,0.6,1,1,1,0,9,19.77777777777778,0.016927719116210938
3246,15,623,12,3,0.8,1,0,1,0,7,11.0,0.01811981201171875
3247,14,431,9,5,0.6428571428571429,1,1,1,0,5,13.8,0.012159347534179688
3248,11,426,5,6,0.45454545454545453,0,1,0,1,5,14.799999999999999,0.009775161743164062
3249,15,690,11,4,0.7333333333333333,1,0,1,0,9,23.333333333333332,0.0209808349609375
3250,15,651,4,11,0.26666666666666666,0,1,0,1,7,7.000000000000001,0.013113021850585938
3251,12,509,5,7,0.4166666666666667,1,1,0,0,6,15.166666666666668,0.010967254638671875
3252,13,446,3,10,0.23076923076923078,0,1,0,1,5,10.8,0.011920928955078125
3253,11,538,5,6,0.45454545454545453,1,1,0,1,7,23.142857142857142,0.012874603271484375
3254,11,401,4,7,0.36363636363636365,1,1,0,1,5,19.8,0.007867813110351562
3255,12,421,5,7,0.4166666666666667,1,1,0,1,5,15.8,0.012159347534179688
3256,13,518,5,8,0.38461538461538464,0,0,1,1,6,13.666666666666666,0.010728836059570312
3257,10,393,5,5,0.5,0,1,1,1,5,21.4,0.010967254638671875
3258,13,407,8,5,0.6153846153846154,1,1,0,0,5,18.6,0.009059906005859375
3259,13,575,8,5,0.6153846153846154,1,1,1,0,7,17.857142857142858,0.011682510375976562
3260,14,513,7,7,0.5,1,1,1,0,6,14.499999999999998,0.012636184692382812
3261,10,466,6,4,0.6,1,1,1,0,5,6.800000000000001,0.007867813110351562
3262,13,568,5,8,0.38461538461538464,0,1,1,1,7,18.857142857142858,0.01811981201171875
3263,13,496,5,8,0.38461538461538464,1,1,0,1,6,17.333333333333336,0.011920928955078125
3264,14,538,10,4,0.7142857142857143,0,0,1,1,6,10.333333333333334,0.012159347534179688
3265,10,443,5,5,0.5,1,1,1,1,6,26.166666666666664,0.010967254638671875
3266,10,350,4,6,0.4,1,1,0,1,4,12.5,0.008106231689453125
3267,10,390,2,8,0.2,0,0,0,1,5,22.0,0.009298324584960938
3268,13,549,8,5,0.6153846153846154,1,0,1,0,7,21.571428571428573,0.016927719116210938
3269,15,618,7,8,0.4666666666666667,1,1,0,1,8,22.75,0.02288818359375
3270,15,520,7,8,0.4666666666666667,1,1,1,1,6,13.333333333333334,0.012874603271484375
3271,12,546,8,4,0.6666666666666666,1,1,1,0,6,9.0,0.011920928955078125
3272,12,516,6,6,0.5,0,1,1,1,6,14.000000000000002,0.012159347534179688
3273,15,542,7,8,0.4666666666666667,1,1,0,1,6,9.666666666666666,0.014066696166992188
3274,11,441,6,5,0.5454545454545454,1,1,1,0,5,11.799999999999999,0.010967254638671875
3275,15,692,7,8,0.4666666666666667,1,1,1,1,8,13.5,0.018358230590820312
3276,13,519,8,5,0.6153846153846154,1,1,1,0,6,13.5,0.017881393432617188
3277,15,673,4,11,0.26666666666666666,0,1,0,1,7,3.8571428571428568,0.013828277587890625
3278,13,455,6,7,0.46153846153846156,1,1,1,1,5,9.0,0.011920928955078125
3279,14,582,8,6,0.5714285714285714,1,0,1,0,6,3.0,0.015020370483398438
3280,13,578,7,6,0.5384615384615384,1,1,0,1,7,17.42857142857143,0.014066696166992188
3281,14,567,5,9,0.35714285714285715,0,0,1,1,6,5.5,0.013113021850585938
3282,15,630,5,10,0.3333333333333333,0,1,0,1,7,10.0,0.013828277587890625
3283,13,551,10,3,0.7692307692307693,1,0,1,0,6,8.166666666666666,0.013113021850585938
3284,13,585,6,7,0.46153846153846156,1,1,0,0,7,16.428571428571427,0.009059906005859375
3285,15,533,10,5,0.6666666666666666,1,1,1,0,6,11.166666666666666,0.013113021850585938
3286,12,468,6,6,0.5,1,1,1,0,5,6.4,0.010013580322265625
3287,10,418,4,6,0.4,1,1,0,1,5,16.400000000000002,0.008821487426757812
3288,10,487,5,5,0.5,1,1,0,0,6,18.833333333333332,0.010967254638671875
3289,10,461,5,5,0.5,1,1,0,1,5,7.8,0.007867813110351562
3290,10,487,5,5,0.5,0,1,1,1,6,18.833333333333332,0.010967254638671875
3291,10,381,3,7,0.3,1,1,0,1,4,4.75,0.007867813110351562
3292,10,367,3,7,0.3,0,1,0,1,4,8.25,0.008821487426757812
3293,12,567,5,7,0.4166666666666667,0,1,0,1,7,19.0,0.012159347534179688
3294,12,396,4,8,0.3333333333333333,0,0,0,1,4,1.0,0.008821487426757812
3295,10,355,7,3,0.7,1,0,1,0,4,11.25,0.009059906005859375
3296,13,514,7,6,0.5384615384615384,1,0,1,1,6,14.333333333333334,0.010967254638671875
3297,12,406,8,4,0.6666666666666666,1,1,1,0,5,18.8,0.051021575927734375
3298,14,495,11,3,0.7857142857142857,1,0,1,0,6,17.5,0.04696846008300781
3299,12,530,6,6,0.5,1,1,0,0,6,11.666666666666666,0.025272369384765625
3300,13,560,7,6,0.5384615384615384,1,1,0,0,6,6.666666666666667,0.024080276489257812
3301,15,694,5,10,0.3333333333333333,1,1,0,1,8,13.25,0.031948089599609375
3302,13,503,6,7,0.46153846153846156,1,1,0,0,6,16.166666666666664,0.02002716064453125
3303,12,456,6,6,0.5,1,1,1,0,5,8.799999999999999,0.016689300537109375
3304,15,681,10,5,0.6666666666666666,1,0,1,1,8,14.875,0.02193450927734375
3305,14,705,9,5,0.6428571428571429,1,1,1,0,9,21.666666666666668,0.028848648071289062
3306,13,484,1,12,0.07692307692307693,0,1,0,1,5,3.2,0.019073486328125
3307,15,624,7,8,0.4666666666666667,1,1,1,1,7,10.857142857142858,0.02288818359375
3308,15,677,4,11,0.26666666666666666,1,1,0,1,8,15.375,0.025272369384765625
3309,14,556,8,6,0.5714285714285714,1,1,1,0,6,7.333333333333333,0.025987625122070312
3310,12,430,8,4,0.6666666666666666,0,0,1,1,5,14.000000000000002,0.018358230590820312
3311,10,409,7,3,0.7,0,0,1,0,5,18.2,0.012874603271484375
3312,10,472,6,4,0.6,1,1,1,0,6,21.333333333333336,0.0171661376953125
3313,14,583,7,7,0.5,1,1,1,1,6,2.833333333333333,0.02288818359375
3314,10,294,6,4,0.6,1,0,1,0,3,2.0,0.007867813110351562
3315,15,492,7,8,0.4666666666666667,1,1,1,1,5,1.6,0.013828277587890625
3316,10,470,4,6,0.4,1,1,0,1,7,32.857142857142854,0.012159347534179688
3317,11,487,6,5,0.5454545454545454,1,0,1,1,6,18.833333333333332,0.012874603271484375
3318,15,520,7,8,0.4666666666666667,1,1,1,0,6,13.333333333333334,0.011920928955078125
3319,11,511,4,7,0.36363636363636365,1,1,0,1,6,14.833333333333334,0.011205673217773438
3320,11,413,4,7,0.36363636363636365,0,0,0,1,5,17.4,0.010013580322265625
3321,11,425,6,5,0.5454545454545454,1,1,0,0,5,15.0,0.010967254638671875
3322,13,488,9,4,0.6923076923076923,1,0,1,0,6,18.666666666666668,0.011205673217773438
3323,15,685,8,7,0.5333333333333333,1,0,1,1,8,14.374999999999998,0.019073486328125
3324,13,423,10,3,0.7692307692307693,1,1,1,0,5,15.4,0.010967254638671875
3325,10,415,5,5,0.5,0,0,0,0,5,17.0,0.007867813110351562
3326,15,628,9,6,0.6,1,1,1,0,7,10.285714285714285,0.01811981201171875
3327,12,481,5,7,0.4166666666666667,1,1,0,1,5,3.8,0.010013580322265625
3328,10,366,4,6,0.4,0,1,1,1,4,8.5,0.0069141387939453125
3329,11,499,4,7,0.36363636363636365,0,1,0,1,6,16.833333333333332,0.010013580322265625
3330,12,536,6,6,0.5,0,1,1,1,6,10.666666666666668,0.011920928955078125
3331,11,530,7,4,0.6363636363636364,1,1,1,1,7,24.285714285714285,0.013113021850585938
3332,11,539,6,5,0.5454545454545454,1,1,1,1,7,23.0,0.011920928955078125
3333,14,478,6,8,0.42857142857142855,1,1,0,1,5,4.3999999999999995,0.01430511474609375
3334,14,539,5,9,0.35714285714285715,0,0,1,1,6,10.166666666666666,0.014066696166992188
3335,10,345,5,5,0.5,1,1,0,0,4,13.750000000000002,0.008106231689453125
3336,11,385,4,7,0.36363636363636365,1,1,0,1,4,3.75,0.010013580322265625
3337,15,604,5,10,0.3333333333333333,1,1,0,1,7,13.714285714285715,0.015974044799804688
3338,11,508,7,4,0.6363636363636364,1,1,1,0,7,27.42857142857143,0.014066696166992188
3339,13,460,5,8,0.38461538461538464,0,1,1,1,5,8.0,0.011920928955078125
3340,15,654,9,6,0.6,1,1,1,0,7,6.571428571428571,0.015020370483398438
3341,14,548,4,10,0.2857142857142857,1,1,0,1,6,8.666666666666668,0.0152587890625
3342,14,485,7,7,0.5,1,1,0,0,5,3.0,0.012159347534179688
3343,15,542,7,8,0.4666666666666667,1,1,0,1,6,9.666666666666666,0.015020370483398438
3344,13,583,6,7,0.46153846153846156,1,1,1,0,7,16.714285714285715,0.015974044799804688
3345,10,275,5,5,0.5,1,1,0,0,3,8.333333333333332,0.007867813110351562
3346,15,657,4,11,0.26666666666666666,0,1,0,1,7,6.142857142857143,0.0152587890625
3347,15,565,8,7,0.5333333333333333,1,1,1,0,6,5.833333333333333,0.012159347534179688
3348,10,399,5,5,0.5,1,1,0,1,5,20.200000000000003,0.011920928955078125
3349,15,599,8,7,0.5333333333333333,0,1,1,1,7,14.428571428571429,0.03719329833984375
3350,10,354,6,4,0.6,1,1,1,0,4,11.5,0.024080276489257812
3351,10,306,4,6,0.4,0,1,1,1,4,23.5,0.0069141387939453125
3352,10,304,6,4,0.6,1,1,0,0,4,24.0,0.0069141387939453125
3353,11,443,4,7,0.36363636363636365,1,1,0,1,5,11.4,0.010967254638671875
3354,10,472,6,4,0.6,1,1,0,0,6,21.333333333333336,0.010967254638671875
3355,11,448,5,6,0.45454545454545453,1,1,1,1,5,10.4,0.011920928955078125
3356,15,612,5,10,0.3333333333333333,1,1,0,1,7,12.571428571428573,0.015020370483398438
3357,13,344,7,6,0.5384615384615384,1,0,1,0,4,14.000000000000002,0.010013580322265625
3358,13,497,4,9,0.3076923076923077,1,0,0,1,6,17.166666666666668,0.010967254638671875
3359,15,512,7,8,0.4666666666666667,1,1,1,1,6,14.666666666666666,0.011920928955078125
3360,14,574,6,8,0.42857142857142855,0,1,1,1,6,4.333333333333334,0.011920928955078125
3361,11,405,4,7,0.36363636363636365,1,1,0,1,5,19.0,0.007867813110351562
3362,13,552,7,6,0.5384615384615384,0,0,1,1,6,8.0,0.0152587890625
3363,13,501,6,7,0.46153846153846156,0,1,1,1,6,16.5,0.013113021850585938
3364,13,500,5,8,0.38461538461538464,1,1,0,0,6,16.666666666666664,0.014066696166992188
3365,11,490,9,2,0.8181818181818182,1,0,1,0,6,18.333333333333332,0.010013580322265625
3366,11,466,5,6,0.45454545454545453,1,1,0,0,6,22.333333333333332,0.014066696166992188
3367,12,434,6,6,0.5,0,0,1,1,5,13.200000000000001,0.010013580322265625
3368,15,517,6,9,0.4,1,1,1,1,6,13.833333333333334,0.014781951904296875
3369,12,497,7,5,0.5833333333333334,1,1,1,0,6,17.166666666666668,0.012159347534179688
3370,12,451,9,3,0.75,0,0,1,0,5,9.8,0.010967254638671875
3371,13,426,5,8,0.38461538461538464,1,0,0,1,5,14.799999999999999,0.010967254638671875
3372,13,581,8,5,0.6153846153846154,1,1,1,0,7,17.0,0.015974044799804688
3373,14,648,6,8,0.42857142857142855,1,1,0,1,8,19.0,0.0171661376953125
3374,10,297,7,3,0.7,1,0,1,0,4,25.75,0.007152557373046875
3375,13,458,7,6,0.5384615384615384,1,0,1,1,5,8.4,0.010967254638671875
3376,12,407,5,7,0.4166666666666667,1,1,1,1,5,18.6,0.010013580322265625
3377,13,623,6,7,0.46153846153846156,1,0,1,1,7,11.0,0.011682510375976562
3378,15,638,7,8,0.4666666666666667,1,1,1,1,7,8.857142857142856,0.013828277587890625
3379,11,414,5,6,0.45454545454545453,1,1,0,0,5,17.2,0.0069141387939453125
3380,12,527,7,5,0.5833333333333334,1,1,1,0,6,12.166666666666668,0.010013580322265625
3381,10,463,3,7,0.3,0,1,0,1,6,22.833333333333332,0.010967254638671875
3382,12,419,7,5,0.5833333333333334,1,1,1,0,5,16.2,0.010967254638671875
3383,12,514,8,4,0.6666666666666666,1,0,1,0,6,14.333333333333334,0.010013580322265625
3384,13,554,5,8,0.38461538461538464,1,1,0,1,7,20.857142857142858,0.013828277587890625
3385,15,636,5,10,0.3333333333333333,1,1,1,1,7,9.142857142857142,0.013828277587890625
3386,11,423,6,5,0.5454545454545454,0,0,1,1,5,15.4,0.008106231689453125
3387,15,556,9,6,0.6,1,0,1,1,6,7.333333333333333,0.014066696166992188
3388,14,566,6,8,0.42857142857142855,1,1,1,1,6,5.666666666666666,0.013113021850585938
3389,11,444,5,6,0.45454545454545453,1,1,0,1,5,11.200000000000001,0.010967254638671875
3390,14,683,7,7,0.5,1,1,1,0,8,14.625,0.015735626220703125
3391,10,365,5,5,0.5,0,0,1,1,4,8.75,0.008344650268554688
3392,12,535,5,7,0.4166666666666667,0,0,1,1,7,23.57142857142857,0.01621246337890625
3393,11,591,6,5,0.5454545454545454,1,1,0,1,8,26.125,0.012159347534179688
3394,12,583,3,9,0.25,0,1,0,1,7,16.714285714285715,0.012874603271484375
3395,15,498,11,4,0.7333333333333333,1,0,1,0,6,17.0,0.012159347534179688
3396,11,402,7,4,0.6363636363636364,1,1,1,0,5,19.6,0.010013580322265625
3397,10,436,4,6,0.4,1,1,0,1,5,12.8,0.009059906005859375
3398,15,684,5,10,0.3333333333333333,0,0,0,1,8,14.499999999999998,0.0171661376953125
3399,14,609,7,7,0.5,1,1,1,1,7,13.0,0.015020370483398438
3400,10,487,5,5,0.5,1,1,0,0,6,18.833333333333332,0.010967254638671875
3401,10,342,6,4,0.6,1,0,1,1,4,14.499999999999998,0.008821487426757812
3402,11,400,7,4,0.6363636363636364,1,0,1,0,5,20.0,0.009059906005859375
3403,15,589,8,7,0.5333333333333333,0,1,1,1,7,15.857142857142856,0.0209808349609375
3404,10,537,5,5,0.5,0,0,1,1,8,32.875,0.010967254638671875
3405,10,380,4,6,0.4,0,0,0,1,4,5.0,0.008106231689453125
3406,10,358,6,4,0.6,1,1,1,0,4,10.5,0.0069141387939453125
3407,12,494,6,6,0.5,0,1,1,1,6,17.666666666666668,0.014066696166992188
3408,11,462,7,4,0.6363636363636364,1,1,1,0,5,7.6,0.010967254638671875
3409,15,576,7,8,0.4666666666666667,1,1,0,1,6,4.0,0.015020370483398438
3410,14,507,7,7,0.5,1,1,1,1,6,15.5,0.011920928955078125
3411,10,380,4,6,0.4,0,1,1,1,4,5.0,0.009298324584960938
3412,15,633,8,7,0.5333333333333333,1,1,0,0,8,20.875,0.0209808349609375
3413,15,492,7,8,0.4666666666666667,0,1,1,1,6,18.0,0.010967254638671875
3414,13,559,6,7,0.46153846153846156,1,1,0,1,6,6.833333333333333,0.010967254638671875
3415,12,417,9,3,0.75,0,0,1,0,5,16.6,0.010251998901367188
3416,14,615,9,5,0.6428571428571429,1,1,1,0,8,23.125,0.019073486328125
3417,12,466,6,6,0.5,1,0,0,1,5,6.800000000000001,0.012159347534179688
3418,11,409,6,5,0.5454545454545454,1,1,1,0,5,18.2,0.008106231689453125
3419,11,446,5,6,0.45454545454545453,1,1,0,1,5,10.8,0.008821487426757812
3420,14,545,7,7,0.5,0,0,1,1,6,9.166666666666666,0.014066696166992188
3421,14,499,5,9,0.35714285714285715,0,1,0,1,6,16.833333333333332,0.010013580322265625
3422,10,516,6,4,0.6,1,0,1,1,7,26.285714285714285,0.010013580322265625
3423,14,651,7,7,0.5,1,1,1,1,8,18.625,0.015974044799804688
3424,13,581,6,7,0.46153846153846156,1,0,1,1,6,3.166666666666667,0.012874603271484375
3425,13,411,6,7,0.46153846153846156,1,1,1,1,5,17.8,0.010013580322265625
3426,14,584,4,10,0.2857142857142857,0,1,0,1,6,2.666666666666667,0.009775161743164062
3427,15,628,5,10,0.3333333333333333,0,1,0,1,7,10.285714285714285,0.014066696166992188
3428,10,454,6,4,0.6,0,0,1,0,6,24.333333333333336,0.010967254638671875
3429,13,442,5,8,0.38461538461538464,0,0,1,1,5,11.600000000000001,0.010013580322265625
3430,14,675,9,5,0.6428571428571429,1,1,1,0,8,15.625,0.013589859008789062
3431,13,489,8,5,0.6153846153846154,1,0,1,1,5,2.1999999999999997,0.010967254638671875
3432,15,567,10,5,0.6666666666666666,1,0,1,1,6,5.5,0.014066696166992188
3433,12,524,6,6,0.5,1,1,1,0,6,12.666666666666668,0.011920928955078125
3434,10,509,7,3,0.7,0,0,1,0,6,15.166666666666668,0.009059906005859375
3435,11,465,4,7,0.36363636363636365,0,1,1,1,5,7.000000000000001,0.012636184692382812
3436,11,491,6,5,0.5454545454545454,1,0,0,0,6,18.166666666666668,0.009059906005859375
3437,12,465,5,7,0.4166666666666667,0,1,0,0,5,7.000000000000001,0.012159347534179688
3438,11,507,4,7,0.36363636363636365,0,1,0,0,6,15.5,0.008106231689453125
3439,12,511,9,3,0.75,1,0,1,0,6,14.833333333333334,0.010013580322265625
3440,11,477,6,5,0.5454545454545454,1,1,1,0,5,4.6,0.010013580322265625
3441,14,510,6,8,0.42857142857142855,1,0,1,1,6,15.0,0.016927719116210938
3442,14,569,7,7,0.5,1,1,1,1,6,5.166666666666667,0.012159347534179688
3443,12,561,5,7,0.4166666666666667,1,1,0,1,6,6.5,0.010013580322265625
3444,10,371,5,5,0.5,1,1,1,0,4,7.249999999999999,0.007867813110351562
3445,13,490,7,6,0.5384615384615384,0,0,1,0,6,18.333333333333332,0.010967254638671875
3446,13,443,6,7,0.46153846153846156,1,1,1,1,5,11.4,0.012159347534179688
3447,13,590,5,8,0.38461538461538464,0,1,1,1,7,15.714285714285714,0.014066696166992188
3448,10,438,4,6,0.4,1,1,0,1,5,12.4,0.008821487426757812
3449,11,449,8,3,0.7272727272727273,1,0,1,0,5,10.2,0.010013580322265625
3450,15,736,9,6,0.6,1,1,1,1,10,26.400000000000002,0.016927719116210938
3451,12,522,4,8,0.3333333333333333,1,1,0,1,6,13.0,0.010967254638671875
3452,11,513,8,3,0.7272727272727273,0,0,1,1,6,14.499999999999998,0.011205673217773438
3453,10,405,7,3,0.7,1,0,1,0,5,19.0,0.008821487426757812
3454,10,348,4,6,0.4,1,1,1,1,4,13.0,0.008106231689453125
3455,12,408,8,4,0.6666666666666666,1,1,1,0,5,18.4,0.010967254638671875
3456,15,588,5,10,0.3333333333333333,0,1,0,1,7,16.0,0.017881393432617188
