id,n_items,total_weight,opt_bins,waste_abs,waste_pct,n_items_is_prime,total_weight_is_prime,total_weight_is_pow2,prime_elem_count,pow2_elem_count
860,16,782,9,118,13.111111111111112,0,0,0,3,2
861,17,638,7,62,8.857142857142856,1,0,0,3,1
862,10,311,4,89,22.25,0,1,0,1,1
863,15,543,6,57,9.5,0,0,0,5,0
864,10,465,6,135,22.5,0,0,0,3,0
865,17,723,8,77,9.625,1,0,0,6,1
866,18,643,7,57,8.142857142857144,0,1,0,10,2
867,18,613,7,87,12.428571428571429,0,1,0,4,1
868,17,690,8,110,13.750000000000002,1,0,0,5,1
869,10,492,6,108,18.0,0,0,0,2,0
870,15,610,7,90,12.857142857142856,0,0,0,7,0
871,19,829,10,171,17.1,1,1,0,5,1
872,15,628,7,72,10.285714285714285,0,0,0,3,1
873,19,844,10,156,15.6,1,0,0,5,0
874,15,553,7,147,21.0,0,0,0,3,1
875,16,562,6,38,6.333333333333334,0,0,0,3,2
876,12,475,5,25,5.0,0,0,0,7,0
877,10,408,5,92,18.4,0,0,0,4,0
878,12,394,4,6,1.5,0,0,0,4,1
879,12,463,5,37,7.3999999999999995,0,1,0,5,1
880,13,581,6,19,3.166666666666667,1,0,0,3,0
881,18,625,7,75,10.714285714285714,0,0,0,4,2
882,12,448,5,52,10.4,0,0,0,4,0
883,13,559,6,41,6.833333333333333,1,0,0,5,0
884,15,521,6,79,13.166666666666666,0,1,0,4,0
885,13,462,5,38,7.6,1,0,0,3,0
886,10,349,4,51,12.75,0,1,0,3,0
887,18,703,8,97,12.125,0,0,0,5,2
888,12,406,5,94,18.8,0,0,0,1,1
889,10,383,4,17,4.25,0,1,0,1,1
890,12,568,7,132,18.857142857142858,0,0,0,5,0
891,16,685,8,115,14.374999999999998,0,0,0,1,2
892,14,576,7,124,17.71428571428571,0,0,0,2,2
893,11,496,6,104,17.333333333333336,1,0,0,1,0
894,19,802,9,98,10.888888888888888,1,0,0,3,1
895,16,591,6,9,1.5,0,0,0,6,0
896,10,329,4,71,17.75,0,0,0,3,0
897,14,568,6,32,5.333333333333334,0,0,0,3,1
898,12,417,5,83,16.6,0,0,0,5,0
899,19,671,7,29,4.142857142857142,1,0,0,8,0
900,10,375,4,25,6.25,0,0,0,5,1
901,12,470,5,30,6.0,0,0,0,4,1
902,19,710,8,90,11.25,1,0,0,5,3
903,12,533,6,67,11.166666666666666,0,0,0,2,1
904,15,577,6,23,3.833333333333333,0,1,0,3,1
905,18,613,7,87,12.428571428571429,0,1,0,4,1
906,15,646,8,154,19.25,0,0,0,6,1
907,18,661,7,39,5.571428571428571,0,1,0,6,1
908,14,577,7,123,17.57142857142857,0,1,0,1,1
909,19,694,7,6,0.8571428571428572,1,0,0,4,3
910,15,573,6,27,4.5,0,0,0,4,0
911,11,403,5,97,19.400000000000002,1,0,0,4,1
912,19,863,9,37,4.111111111111112,1,1,0,7,0
913,11,475,5,25,5.0,1,0,0,5,1
914,15,685,8,115,14.374999999999998,0,0,0,5,2
915,14,646,7,54,7.7142857142857135,0,0,0,4,1
916,18,855,11,245,22.272727272727273,0,0,0,5,0
917,15,667,7,33,4.714285714285714,0,0,0,4,0
918,16,790,10,210,21.0,0,0,0,5,0
919,13,463,5,37,7.3999999999999995,1,1,0,3,0
920,18,860,11,240,21.818181818181817,0,0,0,5,1
921,12,457,6,143,23.833333333333336,0,1,0,4,0
922,15,553,6,47,7.833333333333334,0,0,0,2,0
923,15,631,7,69,9.857142857142858,0,1,0,5,0
924,17,728,8,72,9.0,1,0,0,3,0
925,18,570,6,30,5.0,0,0,0,5,0
926,12,579,7,121,17.285714285714285,0,0,0,4,1
927,14,490,5,10,2.0,0,0,0,5,1
928,14,524,6,76,12.666666666666668,0,0,0,3,0
929,16,609,7,91,13.0,0,0,0,8,0
930,13,508,6,92,15.333333333333332,1,0,0,2,1
931,15,624,7,76,10.857142857142858,0,0,0,2,1
932,11,337,4,63,15.75,1,1,0,3,0
933,15,635,7,65,9.285714285714286,0,0,0,2,1
934,15,548,6,52,8.666666666666668,0,0,0,4,1
935,10,437,5,63,12.6,0,0,0,4,0
936,13,579,6,21,3.5000000000000004,1,0,0,5,0
937,17,724,8,76,9.5,1,0,0,3,0
938,10,385,4,15,3.75,0,0,0,0,0
939,11,381,4,19,4.75,1,0,0,3,1
940,11,482,6,118,19.666666666666664,1,0,0,2,1
941,16,500,5,0,0.0,0,0,0,6,1
942,14,565,6,35,5.833333333333333,0,0,0,2,0
943,14,572,6,28,4.666666666666667,0,0,0,4,0
944,16,540,6,60,10.0,0,0,0,3,0
945,19,796,9,104,11.555555555555555,1,0,0,8,1
946,13,418,5,82,16.400000000000002,1,0,0,3,1
947,10,404,5,96,19.2,0,0,0,2,1
948,12,523,6,77,12.833333333333332,0,1,0,3,0
949,14,594,7,106,15.142857142857144,0,0,0,4,0
950,13,412,5,88,17.599999999999998,1,0,0,3,0
951,11,427,5,73,14.6,1,0,0,0,0
952,17,684,7,16,2.2857142857142856,1,0,0,7,0
953,16,675,7,25,3.571428571428571,0,0,0,2,1
954,13,560,6,40,6.666666666666667,1,0,0,3,0
955,12,477,5,23,4.6,0,0,0,3,1
956,17,643,7,57,8.142857142857144,1,1,0,5,0
957,16,754,9,146,16.22222222222222,0,0,0,4,1
958,16,681,7,19,2.7142857142857144,0,0,0,7,1
959,11,387,4,13,3.25,1,0,0,1,0
960,13,565,6,35,5.833333333333333,1,0,0,2,2
961,15,607,7,93,13.285714285714286,0,1,0,3,3
962,12,449,5,51,10.2,0,1,0,1,0
963,13,460,5,40,8.0,1,0,0,4,0
964,19,838,9,62,6.888888888888889,1,0,0,2,1
965,15,487,5,13,2.6,0,1,0,2,0
966,12,439,5,61,12.2,0,1,0,3,0
967,18,754,8,46,5.75,0,0,0,5,1
968,17,689,8,111,13.875000000000002,1,0,0,2,0
969,17,711,8,89,11.125,1,0,0,5,1
970,13,387,4,13,3.25,1,0,0,5,3
971,13,482,5,18,3.5999999999999996,1,0,0,4,1
972,15,566,6,34,5.666666666666666,0,0,0,3,0
973,19,824,9,76,8.444444444444445,1,0,0,4,0
974,13,575,6,25,4.166666666666666,1,0,0,4,0
975,15,667,7,33,4.714285714285714,0,0,0,3,1
976,16,632,7,68,9.714285714285714,0,0,0,1,1
977,17,526,6,74,12.333333333333334,1,0,0,7,0
978,19,679,7,21,3.0,1,0,0,7,1
979,15,572,6,28,4.666666666666667,0,0,0,3,0
980,12,481,5,19,3.8,0,0,0,5,1
981,11,487,6,113,18.833333333333332,1,1,0,1,0
982,12,528,6,72,12.0,0,0,0,0,2
983,18,812,10,188,18.8,0,0,0,5,0
984,11,478,5,22,4.3999999999999995,1,0,0,3,1
985,15,560,6,40,6.666666666666667,0,0,0,2,0
986,10,314,4,86,21.5,0,0,0,2,0
987,19,735,8,65,8.125,1,0,0,4,3
988,19,719,8,81,10.125,1,1,0,6,1
989,16,549,6,51,8.5,0,0,0,4,1
990,18,766,8,34,4.25,0,0,0,2,1
991,16,750,9,150,16.666666666666664,0,0,0,0,2
992,16,478,5,22,4.3999999999999995,0,0,0,5,0
993,13,440,5,60,12.0,1,0,0,4,2
994,10,374,4,26,6.5,0,0,0,3,0
995,10,396,5,104,20.8,0,0,0,0,1
996,19,742,8,58,7.249999999999999,1,0,0,8,0
997,15,585,6,15,2.5,0,0,0,2,0
998,12,454,5,46,9.2,0,0,0,3,1
999,16,630,7,70,10.0,0,0,0,1,2
1000,17,652,7,48,6.857142857142858,1,0,0,4,1
1001,13,492,5,8,1.6,1,0,0,2,0
1002,10,253,3,47,15.666666666666668,0,0,0,4,0
1003,13,377,4,23,5.75,1,0,0,3,1
1004,12,454,5,46,9.2,0,0,0,3,0
1005,18,755,9,145,16.11111111111111,0,0,0,4,1
1006,15,638,7,62,8.857142857142856,0,0,0,4,2
1007,18,733,8,67,8.375,0,1,0,5,2
1008,16,567,6,33,5.5,0,0,0,5,1
1009,18,679,7,21,3.0,0,0,0,6,0
1010,14,542,6,58,9.666666666666666,0,0,0,0,1
1011,11,438,5,62,12.4,1,0,0,4,2
1012,17,712,8,88,11.0,1,0,0,2,0
1013,11,486,6,114,19.0,1,0,0,2,1
1014,16,692,8,108,13.5,0,0,0,2,1
1015,16,647,7,53,7.571428571428572,0,1,0,2,1
1016,11,459,5,41,8.200000000000001,1,0,0,4,0
1017,19,738,8,62,7.75,1,0,0,4,1
1018,18,670,7,30,4.285714285714286,0,0,0,7,0
1019,13,576,6,24,4.0,1,0,0,5,1
1020,15,673,8,127,15.875,0,1,0,2,2
1021,15,595,7,105,15.0,0,0,0,4,1
1022,17,820,10,180,18.0,1,0,0,2,0
1023,17,660,7,40,5.714285714285714,1,0,0,2,4
1024,13,480,5,20,4.0,1,0,0,4,0
1025,19,817,9,83,9.222222222222221,1,0,0,6,0
1026,11,404,5,96,19.2,1,0,0,3,0
1027,11,491,6,109,18.166666666666668,1,1,0,2,0
1028,17,617,7,83,11.857142857142858,1,1,0,5,0
1029,19,821,9,79,8.777777777777777,1,1,0,3,1
1030,12,441,5,59,11.799999999999999,0,0,0,3,1
1031,11,484,6,116,19.333333333333332,1,0,0,2,0
1032,17,639,7,61,8.714285714285715,1,0,0,4,2
1033,18,717,8,83,10.375,0,0,0,8,2
1034,16,621,7,79,11.285714285714285,0,0,0,1,1
1035,16,709,9,191,21.22222222222222,0,1,0,3,0
1036,19,859,9,41,4.555555555555555,1,1,0,5,1
1037,18,717,8,83,10.375,0,0,0,5,1
1038,19,861,10,139,13.900000000000002,1,0,0,4,2
1039,11,518,7,182,26.0,1,0,0,4,2
1040,11,326,4,74,18.5,1,0,0,4,0
1041,16,779,9,121,13.444444444444445,0,0,0,1,2
1042,12,392,4,8,2.0,0,0,0,3,1
1043,13,560,6,40,6.666666666666667,1,0,0,4,0
1044,19,767,8,33,4.125,1,0,0,3,1
1045,11,387,4,13,3.25,1,0,0,3,1
1046,12,395,4,5,1.25,0,0,0,2,1
1047,17,625,7,75,10.714285714285714,1,0,0,3,0
1048,10,428,5,72,14.399999999999999,0,0,0,2,2
1049,16,658,8,142,17.75,0,0,0,8,0
1050,17,713,8,87,10.875,1,0,0,6,1
1051,11,402,5,98,19.6,1,0,0,1,1
1052,17,813,10,187,18.7,1,0,0,2,1
1053,18,894,11,206,18.72727272727273,0,0,0,3,1
1054,18,685,7,15,2.142857142857143,0,0,0,7,0
1055,12,574,7,126,18.0,0,0,0,4,1
1056,18,739,8,61,7.625,0,1,0,1,0
1057,19,884,10,116,11.600000000000001,1,0,0,4,2
1058,18,681,7,19,2.7142857142857144,0,0,0,4,0
1059,15,646,7,54,7.7142857142857135,0,0,0,3,2
1060,18,585,6,15,2.5,0,0,0,6,3
1061,14,628,7,72,10.285714285714285,0,0,0,4,0
1062,13,552,6,48,8.0,1,0,0,2,2
1063,10,459,5,41,8.200000000000001,0,0,0,4,0
1064,15,680,8,120,15.0,0,0,0,2,0
1065,19,706,8,94,11.75,1,0,0,5,0
1066,13,526,6,74,12.333333333333334,1,0,0,3,0
1067,10,494,6,106,17.666666666666668,0,0,0,0,1
1068,14,556,6,44,7.333333333333333,0,0,0,4,0
1069,14,504,6,96,16.0,0,0,0,0,0
1070,15,515,6,85,14.166666666666666,0,0,0,7,1
1071,16,611,7,89,12.714285714285714,0,0,0,5,1
1072,18,770,9,130,14.444444444444443,0,0,0,3,1
1073,17,638,7,62,8.857142857142856,1,0,0,3,2
1074,14,517,6,83,13.833333333333334,0,0,0,4,1
1075,12,550,7,150,21.428571428571427,0,0,0,1,1
1076,18,766,8,34,4.25,0,0,0,6,1
1077,16,556,6,44,7.333333333333333,0,0,0,4,1
1078,11,492,6,108,18.0,1,0,0,2,2
1079,18,745,8,55,6.875000000000001,0,0,0,3,2
1080,11,463,5,37,7.3999999999999995,1,1,0,2,0
1081,12,475,5,25,5.0,0,0,0,1,0
1082,14,581,7,119,17.0,0,0,0,3,1
1083,13,455,5,45,9.0,1,0,0,3,1
1084,11,449,6,151,25.166666666666664,1,1,0,2,1
1085,12,525,7,175,25.0,0,0,0,6,2
1086,18,731,8,69,8.625,0,0,0,4,3
1087,12,471,5,29,5.800000000000001,0,0,0,1,1
1088,15,616,7,84,12.0,0,0,0,7,2
1089,17,637,7,63,9.0,1,0,0,3,2
1090,16,567,6,33,5.5,0,0,0,2,2
1091,13,526,6,74,12.333333333333334,1,0,0,2,0
1092,19,795,9,105,11.666666666666666,1,0,0,4,2
1093,18,545,6,55,9.166666666666666,0,0,0,6,1
1094,15,698,8,102,12.75,0,0,0,5,1
1095,10,382,4,18,4.5,0,0,0,2,0
1096,12,369,4,31,7.75,0,0,0,2,3
1097,15,693,8,107,13.375,0,0,0,2,1
1098,16,557,6,43,7.166666666666667,0,1,0,2,1
1099,16,619,7,81,11.571428571428571,0,1,0,4,0
1100,12,519,6,81,13.5,0,0,0,2,1
1101,17,536,6,64,10.666666666666668,1,0,0,4,1
1102,13,461,5,39,7.8,1,1,0,6,0
1103,10,398,5,102,20.4,0,0,0,1,1
1104,12,460,5,40,8.0,0,0,0,4,0
1105,13,546,6,54,9.0,1,0,0,5,1
1106,18,596,6,4,0.6666666666666667,0,0,0,4,0
1107,12,436,5,64,12.8,0,0,0,3,4
1108,18,693,7,7,1.0,0,0,0,2,3
1109,14,643,7,57,8.142857142857144,0,1,0,4,1
1110,14,467,5,33,6.6000000000000005,0,1,0,6,1
1111,11,408,5,92,18.4,1,0,0,2,1
1112,14,603,7,97,13.857142857142858,0,0,0,4,2
1113,14,599,7,101,14.428571428571429,0,1,0,3,0
1114,14,490,5,10,2.0,0,0,0,5,0
1115,15,608,7,92,13.142857142857142,0,0,0,3,1
1116,16,719,8,81,10.125,0,1,0,1,2
1117,12,527,6,73,12.166666666666668,0,0,0,2,1
1118,15,536,6,64,10.666666666666668,0,0,0,4,0
1119,18,721,8,79,9.875,0,0,0,4,1
1120,15,515,6,85,14.166666666666666,0,0,0,2,1
1121,10,275,3,25,8.333333333333332,0,0,0,2,1
1122,13,489,6,111,18.5,1,0,0,1,1
1123,13,511,6,89,14.833333333333334,1,0,0,3,1
1124,18,800,9,100,11.11111111111111,0,0,0,5,0
1125,15,719,8,81,10.125,0,1,0,5,2
1126,19,706,8,94,11.75,1,0,0,4,0
1127,18,827,9,73,8.11111111111111,0,1,0,6,1
1128,17,683,7,17,2.4285714285714284,1,1,0,7,1
1129,17,738,8,62,7.75,1,0,0,1,0
1130,14,616,7,84,12.0,0,0,0,3,1
1131,11,435,5,65,13.0,1,0,0,3,2
1132,11,404,5,96,19.2,1,0,0,6,0
1133,17,762,8,38,4.75,1,0,0,3,0
1134,11,500,6,100,16.666666666666664,1,0,0,1,0
1135,12,481,5,19,3.8,0,0,0,4,0
1136,13,514,6,86,14.333333333333334,1,0,0,5,1
1137,15,492,5,8,1.6,0,0,0,6,0
1138,19,636,7,64,9.142857142857142,1,0,0,3,0
1139,10,395,5,105,21.0,0,0,0,3,0
1140,19,698,8,102,12.75,1,0,0,5,1
